stratID,F_small,F_med,F_large,S_small,S_med,S_large,B,Bflux,Y,Y_small,Y_med,Y_large,E,E_small,E_med,E_large,Wmean,Winfmax,propLarge,slope,intercept,r2
115,0.663255426,2.000689516,1.834449046,0.34729041,0.786180813,0.445102121,0.88673578,0.263471056,0.380805758,0.148650022,0.232155737,2.26E-21,6,0,0,6,0.817232343,188.2912096,1.34E-05,-2.969100181,-12.35164876,0.511050239
116,1.514319352,2.423445211,1.892764793,0.160111636,0.579224206,0.521346934,0.807235843,0.22776252,0.70137186,0.242412156,0.458806028,0.000153676,6,0,0,6,0.823801419,166.8183876,5.71E-05,-1.277134528,-8.873305453,0.672705752
117,2.774361335,2.53377262,1.143585973,0.247313138,0.383732806,0.265660643,0.73218287,0.189790599,0.914934947,0.331182232,0.503503285,0.08024943,8,1,2,5,0.791726765,263.0212318,0.021393084,-1.629146309,-9.482675269,0.521125645
118,0.174835871,2.673248114,0.48970021,0.839757327,0.763008651,0.499496732,0.867638207,0.225019552,0.101139379,0.0570964,0.001083582,0.042959396,8,0,6,2,0.575202578,403.117031,0.108127153,-0.911441774,-7.949193737,0.762169927
119,2.339525952,1.287048709,2.141972763,0.550549355,0.85264899,0.513570698,1.023913528,0.333477423,0.242914641,0.031115465,0.211799176,4.24E-18,11,5,0,6,1.513767817,219.2381794,1.76E-05,-2.522251393,-11.82617968,0.514880973
120,1.155712319,1.408029801,2.281766344,0.086489369,0.241708664,0.760963103,0.867684278,0.257496791,0.496580254,0.359806599,0.020914673,0.115858983,8,1,5,2,0.664576945,948.7491731,0.297873626,-0.949476023,-8.04607697,0.681663111
121,0.783929857,0.499825824,2.16443494,0.482423919,0.36732859,0.247249469,0.903048021,0.254711715,0.364611113,0.147818746,0.216792368,8.22E-42,7,1,0,6,0.95217078,129.7564345,7.24E-05,-5.376015289,-17.48015459,0.463138684
122,1.353364617,2.99109961,1.199293551,0.004985837,0.616962902,0.830320542,0.952285537,0.302844995,0.458203703,0.390133858,0.003660003,0.064409842,12,3,6,3,0.778140513,1063.046538,0.419640868,-0.961005899,-8.177185636,0.687387991
123,1.388874978,0.078758747,0.067965063,0.983502374,0.035540099,0.329757641,0.978945858,0.295405692,0.079384022,0.040014862,0.026736085,0.012633075,0,0,0,0,0.712362667,1023.649452,0.194162608,-0.690450797,-7.444567791,0.916430603
124,2.464258935,2.602828339,1.596252229,0.293838836,0.459865276,0.55908194,0.787950821,0.221535015,0.756256163,0.349581668,0.291120297,0.115554198,7,1,2,4,0.767776306,464.3906412,0.076454232,-1.13585183,-8.468112057,0.617619544
125,2.746830736,2.28860761,0.159410778,0.981452853,0.300062459,0.112925409,0.882853019,0.240293494,0.167838436,0.120809067,3.98E-48,0.047029369,8,0,6,2,0.584795649,682.4151672,0.242813501,-0.924395295,-7.917660617,0.699039551
126,1.131934114,2.495029621,0.48169876,0.518285071,0.707919031,0.696310935,0.879044836,0.244953139,0.352305826,0.272281431,4.85E-05,0.079975909,8,0,6,2,0.650742275,795.7207653,0.283578552,-0.954922482,-8.034175041,0.675992006
127,0.216268301,0.956446158,2.746355934,0.42445471,0.133513327,0.423660597,0.862313054,0.180182254,0.16695514,0.16695514,1.13E-26,1.41E-27,13,1,6,6,0.676813141,23.33151067,0,-5.620113268,-21.85911036,0.71367519
128,2.41240051,1.79779249,0.11017084,0.678946336,0.918636357,0.202544986,1.057454361,0.337438159,0.134526706,0.042251414,0.083989393,0.008285899,7,5,0,2,1.294580119,926.1658215,0.081934744,-0.664182395,-7.798784819,0.870638775
129,2.288192572,1.38630648,0.281738235,0.442588338,0.311105562,0.617702549,0.902389622,0.262398208,0.50461845,0.415429671,0.010816938,0.078371841,10,2,5,3,0.774596601,860.3620865,0.350051403,-1.124468561,-8.478290878,0.586471694
130,0.368739822,1.890955328,2.566619654,0.613114629,0.430383192,0.07812945,0.827045313,0.173204988,0.249300652,0.249300652,1.36E-19,9.87E-82,13,1,6,6,0.631525852,23.19687789,0,-11.56462412,-33.06478235,0.576570499
131,0.955897198,0.705469462,0.326634053,0.936789675,0.764821476,0.517394261,0.929214587,0.277971654,0.159926407,0.047655702,0.086291001,0.025979704,1,0,0,1,0.699976592,548.2661446,0.106492167,-0.750918335,-7.577467627,0.865097068
132,2.634588494,2.010557734,0.82834714,0.407959006,0.043928104,0.515673467,0.831359858,0.239508248,0.644322883,0.485423812,2.42E-45,0.158899072,10,0,6,4,0.736906514,705.1979113,0.214022834,-1.365058242,-8.895569744,0.518464894
133,2.409833182,1.13593525,0.436297077,0.906284453,0.974445355,0.264144523,1.023426846,0.331198875,0.110621228,0.031456423,0.079164805,2.00E-10,8,2,0,6,1.16954207,195.8439239,8.14E-05,-1.613935986,-9.719698093,0.589494388
134,2.312679386,0.562360246,1.909112391,0.267885939,0.708446982,0.772424536,1.029463037,0.311749103,0.237755801,3.03E-05,0.236294683,0.001430824,12,6,0,6,2.493501628,232.7766716,0.006448953,-0.762794881,-8.614956054,0.764144503
135,2.288056392,1.396974361,1.1572537,0.322487985,0.065420165,0.95358263,0.947103841,0.276545997,0.482462967,0.458787037,3.20E-33,0.023675931,12,3,6,3,0.82226027,982.131551,0.437443917,-1.031749562,-8.375066664,0.63838785
136,1.046183394,2.292744967,2.391690709,0.512487949,0.038714015,0.716082923,0.850436689,0.228278583,0.383343426,0.29476024,3.62E-92,0.088583186,8,0,6,2,0.608173123,888.6012155,0.237696956,-0.841609388,-7.813036693,0.77429491
137,0.562271769,0.465995151,2.639028128,0.905394204,0.74953922,0.679946033,0.960832616,0.278704102,0.152385514,0.045659421,0.106726093,4.44E-10,8,2,0,6,0.981795103,151.0508264,0.00020858,-1.611690342,-9.641254699,0.59883057
138,2.691356648,2.867718939,2.563971573,0.013641831,0.978987677,0.07555761,1.072195989,0.342844384,0.124409951,7.21E-94,0.124409951,5.25E-84,12,6,0,6,2.418533997,172.9925822,2.41E-06,-10.30998249,-28.39209144,0.43331339
139,0.871569424,1.279188203,0.473736778,0.244642537,0.538332425,0.704166667,0.885755529,0.255249738,0.365851851,0.236989106,0.057324321,0.071538424,4,0,2,2,0.665960374,790.0973814,0.26295222,-0.863193682,-7.826267793,0.745721216
140,1.646819015,0.994821111,1.412313296,0.096261932,0.955675915,0.211535809,1.073044991,0.34058489,0.100453681,7.01E-24,0.100453681,7.81E-33,12,6,0,6,2.43300982,149.1904208,4.53E-06,-4.238168855,-15.81007726,0.47053497
141,2.958629269,2.707785044,0.248451397,0.851611273,0.109085172,0.807853035,0.928432942,0.253720042,0.247294951,0.219654932,3.44E-93,0.027640019,8,0,6,2,0.675180772,948.4465767,0.360813992,-0.862207951,-7.902521497,0.746536115
142,0.884468721,0.074828576,1.220345238,0.700443513,0.102644975,0.449124992,1.035553087,0.316953787,0.113285097,0.048655155,0.064629942,9.01E-16,10,3,1,6,1.605292447,112.1328995,2.46E-05,-2.269505168,-11.41557347,0.544124839
143,0.159900184,0.95999699,1.679820438,0.211258127,0.880207693,0.483475134,0.969649184,0.291577772,0.160666819,0.042636616,0.118030203,1.38E-19,8,2,0,6,1.003964189,173.7875784,8.47E-05,-2.729497963,-11.95844449,0.513299474
144,0.422573388,0.476443796,0.799408704,0.008597317,0.218844632,0.941174638,0.944476226,0.274799638,0.199053109,0.149139308,0.031643697,0.018270104,5,2,1,2,0.675616967,991.9086722,0.358736372,-0.77969027,-7.705058156,0.832138601
145,1.471129348,2.430579919,2.270171296,0.584401012,0.869449272,0.311415902,0.980479055,0.323030098,0.289007569,0.051508971,0.237498597,1.07E-38,9,3,0,6,1.115841942,239.32344,8.62E-06,-4.983911949,-16.71876248,0.464362662
146,1.333813448,2.064364079,0.8245029,0.176370327,0.592958,0.974474045,0.9438044,0.27756739,0.393776012,0.371908784,3.54E-08,0.021867193,11,2,6,3,0.75445087,970.8727718,0.430333417,-0.998597734,-8.249699888,0.662398714
147,1.94687349,1.392800524,0.187916755,0.430831009,0.452697897,0.742654477,0.928977774,0.26725935,0.428827113,0.38361931,0.004846354,0.040361448,11,2,6,3,0.771973792,917.497643,0.397653907,-1.002773586,-8.260591536,0.648903054
148,0.174116473,0.806801792,1.080771468,0.205219125,0.161510794,0.887710796,0.896229425,0.241394586,0.121000433,0.078537492,1.41E-17,0.042462942,7,0,6,1,0.56608133,955.1781564,0.272203456,-0.789776054,-7.688860943,0.846845262
149,1.724603354,0.698709138,0.961352919,0.478354738,0.640510346,0.768181693,0.967501203,0.294629334,0.318109089,0.106950116,0.18361384,0.027545133,3,3,0,0,0.975901163,1024.278061,0.131983022,-0.68224316,-7.652903996,0.880022414
150,0.606472413,0.888963028,1.47137544,0.157748531,0.530084545,0.579015606,0.863390668,0.239974851,0.416303111,0.180774292,0.235376007,0.000152812,7,1,0,6,0.808773017,136.0511393,0.0003078,-1.075780663,-8.426479946,0.72865017
151,2.881728916,1.063860229,2.80002817,0.602646002,0.582863058,0.823817253,0.940733023,0.264196643,0.436913371,0.292528504,0.097351383,0.047033484,3,2,1,0,0.844745882,1370.153467,0.29847964,-0.692241237,-7.618271631,0.874453597
152,2.824945273,2.431504818,2.870710948,0.123325171,0.025114056,0.653004649,0.838973112,0.269954586,0.806990325,0.604340145,1.71E-50,0.202650181,12,3,6,3,0.772175949,868.8388413,0.212068234,-1.26200021,-8.804179685,0.570766926
153,0.912173703,0.961055489,2.298245209,0.93967547,0.733260209,0.24673172,0.914644587,0.252133252,0.202059409,0.083830137,0.118229273,1.08E-46,7,1,0,6,0.846062718,139.5939795,7.47E-05,-5.958381322,-18.61285534,0.458092116
154,2.021114839,2.643840036,2.37800798,0.474393554,0.885820513,0.299811642,1.00197499,0.328632126,0.298208256,0.046630034,0.251578222,8.48E-39,11,5,0,6,1.336577531,241.5908048,5.18E-06,-4.983614302,-16.85078315,0.462711359
155,0.802078618,0.931732386,2.813042294,0.526673294,0.725620724,0.859160593,0.935899268,0.272121114,0.260577365,0.14048658,0.088558033,0.031532753,0,0,0,0,0.711780678,1185.978772,0.202274832,-0.704342865,-7.505629517,0.893425283
156,1.838536352,2.149629564,2.066629078,0.79738162,0.938607743,0.056652667,1.027640913,0.341323834,0.134503921,0.030358301,0.104145619,2.43E-88,9,3,0,6,1.200605838,212.9601819,2.67E-05,-10.8324807,-28.90945372,0.433481463
157,2.426867561,0.217339447,1.089271768,0.911032643,0.509720534,0.954834599,0.965796011,0.27725071,0.113622799,0.07074044,0.03021969,0.012662669,0,0,0,0,0.671420006,1246.305481,0.245626444,-0.69333932,-7.451272049,0.920057098
158,0.427463426,0.119986965,2.221894773,0.797357904,0.22491824,0.133639277,0.993150816,0.296019383,0.122273629,0.049695191,0.072578437,9.00E-62,8,2,0,6,1.126066564,132.0781246,0.000338383,-7.705271812,-22.39432634,0.44451582
159,2.411961628,0.382744932,0.427670488,0.209582599,0.502572784,0.954371882,1.055010233,0.294586549,0.29883304,0.215082545,0.072439198,0.011311297,5,4,1,0,1.138372101,1985.59261,0.32476148,-0.624363853,-7.596030914,0.912334671
160,2.634834015,2.810596584,2.46653837,0.654654894,0.905690141,0.796595853,1.058531968,0.34310526,0.141736956,0.03072312,0.105216902,0.005796934,8,5,0,3,1.440359823,653.1015535,0.043512471,-0.696047365,-7.957864291,0.835591062
161,1.325288652,2.797262829,0.421435017,0.60537421,0.589984646,0.314776844,0.836372556,0.229322168,0.41485242,0.315931236,4.60E-09,0.098921179,9,0,6,3,0.624190704,616.7449827,0.202269571,-1.207690565,-8.457262731,0.541504432
162,1.122874764,2.594516768,2.787401306,0.742940356,0.038422234,0.432975333,0.763982465,0.155976916,0.4694218,0.4694218,7.97E-114,3.91E-20,13,1,6,6,0.600682434,24.17296349,0,-4.539435504,-18.48630138,0.726088715
163,1.138626095,0.317755986,1.288911171,0.536240121,0.527306482,0.602071333,0.99172785,0.301779569,0.251855701,0.060334053,0.191521641,7.32E-09,9,3,0,6,1.420962215,144.4754238,5.41E-05,-1.441348622,-9.566431813,0.617722984
164,2.403980258,2.18444759,0.249730835,0.323903904,0.966886206,0.350334206,1.074057855,0.342569613,0.118286094,1.20E-05,0.117738038,0.000536057,12,6,0,6,2.421163944,207.3454317,0.003044104,-0.788631753,-8.608086137,0.755064249
165,0.029744209,2.042564206,2.821192303,0.578415251,0.250661562,0.311846695,0.953163217,0.196199191,0.025610952,0.025610952,3.49E-54,8.01E-44,14,2,6,6,0.871041025,25.08875194,0,-8.788861375,-31.45418734,0.691441631
166,1.624310507,2.956765958,2.081249388,0.41724651,0.086434089,0.45124464,0.709076407,0.165080318,0.691675651,0.616695594,5.50E-82,0.074980057,10,0,6,4,0.557737694,220.5129484,0.027442962,-1.656698245,-9.40051716,0.521365321
167,1.753162789,0.282249703,1.102292423,0.071695568,0.801097045,0.567349568,1.063243031,0.331242125,0.10918254,2.72E-38,0.10918254,5.78E-11,13,6,1,6,2.475040934,129.9176295,4.11E-06,-1.665824382,-10.52241246,0.586098742
168,0.457970936,0.507507935,0.696398009,0.551571577,0.806550534,0.974092356,0.977572048,0.287635718,0.129836947,0.082932399,0.036536057,0.010368491,0,0,0,0,0.711269181,1260.049427,0.240271831,-0.684669149,-7.450577496,0.920183028
169,2.70902727,0.761830745,1.509379455,0.682503281,0.903241027,0.113357089,1.074913923,0.344699837,0.092059203,0.002914282,0.089144921,3.98E-47,12,6,0,6,2.216196235,157.9503725,1.34E-05,-5.926377252,-19.22247514,0.451842676
170,0.762351858,0.793938066,0.637746158,0.882131832,0.334146804,0.022149107,0.824374283,0.175291132,0.296385769,0.289006847,0.007378922,1.55E-22,12,1,5,6,0.661222299,37.12673133,2.49E-05,-3.385870353,-13.39958119,0.535797553
171,1.632665052,2.359160234,1.970265197,0.242471737,0.828243693,0.092450515,1.012543741,0.330553824,0.292671732,0.044746452,0.24792528,2.45E-67,11,5,0,6,1.459238479,236.3895297,5.74E-06,-8.346708231,-23.90361392,0.44031273
172,0.261970472,0.590646371,1.743538321,0.376495056,0.408757862,0.822937856,0.898265498,0.244849256,0.159890715,0.097745498,0.021028918,0.041116299,2,0,2,0,0.577607804,1026.702496,0.246611755,-0.750705568,-7.575151467,0.88233125
173,0.032436811,0.671615617,2.267216418,0.530960935,0.926259458,0.414036795,1.020936673,0.312418175,0.058614477,0.006703057,0.05191142,3.42E-29,9,3,0,6,1.183689248,167.0944579,0.000182553,-3.85082895,-14.38793129,0.478150894
174,1.216696059,2.811352534,1.357488989,0.979797417,0.08635174,0.383458986,0.865036303,0.18024641,0.224697375,0.224697375,7.91E-113,3.94E-14,13,1,6,6,0.746271386,26.51488664,3.86E-14,-3.254789835,-15.01986918,0.740730434
175,1.523411717,0.661982544,1.5476708,0.915317482,0.267327269,0.745981371,0.861945712,0.223502993,0.179614721,0.125960364,0.000277493,0.053376864,7,0,6,1,0.559640013,769.3993363,0.169231669,-0.791122499,-7.717140758,0.864018147
176,1.001553121,0.949468521,2.08385267,0.426593525,0.647581609,0.973248378,0.940792342,0.266804135,0.278305948,0.21884691,0.037952842,0.021506196,4,2,1,1,0.713126949,1014.106091,0.345214097,-0.756482967,-7.681701434,0.844615876
177,0.165935599,1.128290813,1.671065726,0.72750568,0.446109284,0.038011306,0.897435529,0.185674424,0.117390144,0.117390144,4.84E-15,9.76E-68,13,1,6,6,0.755944864,24.44962888,1.33E-17,-9.436940635,-28.06780381,0.56828581
178,0.119119358,1.321879508,0.386803231,0.200940443,0.008435761,0.453950719,0.864839687,0.235418773,0.115087568,0.061716399,9.16E-72,0.05337117,8,0,6,2,0.545430284,549.974554,0.167347003,-0.916171474,-7.88562494,0.736114348
179,0.229894649,0.430656321,0.919751741,0.533934355,0.570716851,0.720951362,0.928998205,0.269648454,0.168872429,0.062148593,0.082499354,0.024224482,0,0,0,0,0.707893199,715.7297169,0.105273537,-0.727860356,-7.559771346,0.888474206
180,2.900317961,1.506628133,1.639913168,0.679616094,0.537425983,0.130901555,0.831295708,0.224920611,0.654178608,0.247488149,0.40669046,8.67E-44,6,0,0,6,0.929322704,142.1068332,4.62E-06,-5.630762513,-18.04348908,0.463097361
181,2.182671211,2.643979173,2.128808922,0.434747142,0.888879062,0.507264967,1.008925934,0.329504389,0.298644718,0.045651278,0.252993441,1.77E-17,11,5,0,6,1.430680904,240.1150711,4.70E-06,-2.455711775,-11.65073497,0.520394714
182,1.585335398,0.893385528,1.587837712,0.631637842,0.023103694,0.167349187,0.713503657,0.14224393,0.640229565,0.63928302,0.000946545,3.08E-22,12,0,6,6,0.565232453,23.85702221,0,-4.974840104,-17.72312356,0.660843865
183,2.485478617,0.900782665,1.532030267,0.073623113,0.534430278,0.216590459,0.931362299,0.248835107,0.503224643,7.59E-17,0.503224643,1.35E-26,14,6,2,6,2.669628358,111.2075157,7.81E-08,-3.580378089,-14.69464567,0.502073739
184,1.135261523,1.575386244,1.380736199,0.659104209,0.496921589,0.666325626,0.826248586,0.220555784,0.385440209,0.291505655,0.00199409,0.091940464,8,0,6,2,0.588934958,634.4036988,0.170187184,-0.915552129,-7.930805086,0.731556926
185,0.733266539,0.288769989,2.591986745,0.213957535,0.289019684,0.337071967,0.963514427,0.282747041,0.277062641,0.088881153,0.188181488,9.17E-35,8,2,0,6,1.272044557,122.0761421,4.25E-05,-4.531436186,-15.92648677,0.47243671
186,0.209705901,2.074852122,2.498418298,0.760848908,0.331684738,0.187357516,0.88242746,0.183950761,0.142834695,0.142834695,2.82E-36,8.80E-53,13,1,6,6,0.721291748,24.25745991,0,-9.366873811,-31.19541001,0.714557362
187,2.228717491,2.038504776,0.56982153,0.217330289,0.95058909,0.735916833,1.079752877,0.340095082,0.113785907,3.74E-07,0.110577725,0.003207809,10,6,0,4,2.449192218,394.2300608,0.019741753,-0.690096394,-8.398260362,0.796963158
188,2.647063689,1.189903231,1.170954269,0.787889659,0.502332699,0.251374672,0.846101946,0.229725478,0.558489811,0.245941699,0.312548113,7.27E-18,6,0,0,6,0.87795617,140.3472707,1.47E-05,-2.658809335,-11.78541614,0.529016527
189,2.397618464,2.672312168,2.676143168,0.856838978,0.954346288,0.044026972,1.029702826,0.343511918,0.139321196,0.028448872,0.110872323,7.22E-124,9,3,0,6,1.221600766,216.8095581,1.77E-05,-15.02707726,-37.65263245,0.426788016
190,2.115746511,2.569778103,1.19497397,0.840656145,0.136838061,0.900604262,0.931196932,0.252420538,0.213738968,0.191396675,6.39E-84,0.022342293,8,0,6,2,0.659715143,987.4424451,0.360189395,-0.839092377,-7.852653974,0.77335092
191,0.441039564,2.245646069,1.861920834,0.586666354,0.722950469,0.145085341,0.863985951,0.235491392,0.288984862,0.157153975,0.131830886,1.32E-51,6,0,0,6,0.727292,144.2052388,1.19E-05,-6.578663945,-19.82928553,0.455994828
192,2.517263582,0.301620917,1.33086326,0.883625401,0.213516023,0.901782588,0.951733739,0.266775503,0.216477021,0.164094261,0.035646182,0.016736578,0,0,0,0,0.697936828,1175.198143,0.303120152,-0.704793438,-7.533170151,0.901541084
193,0.153809181,0.020673896,2.618389083,0.198298059,0.276082453,0.867977189,1.050779526,0.324127195,0.042096942,0.024496329,0.014159055,0.003441558,7,3,0,4,1.318274288,402.301583,0.024022737,-0.737474183,-7.983872918,0.824333393
194,1.441845857,2.025591098,2.443686196,0.529417463,0.647760279,0.229216551,0.846575701,0.243760178,0.540245384,0.220922457,0.319322927,6.22E-47,6,0,0,6,0.812979049,181.2679141,7.48E-06,-5.996574993,-18.6693196,0.458648532
195,0.082112375,1.237799087,2.953702844,0.365048466,0.71897717,0.383330602,0.921500437,0.190597156,0.071204196,0.06932783,0.001876366,8.76E-36,14,2,6,6,0.817489119,29.83151506,6.74E-06,-4.801597218,-16.62361221,0.500994853
196,0.397736809,2.684579615,1.118078275,0.718670393,0.755089979,0.989919193,0.925371592,0.249207711,0.110381364,0.089753832,8.68E-11,0.020627532,7,0,6,1,0.607855316,966.570601,0.330706421,-0.808163856,-7.758032072,0.816328655
197,2.522217372,0.867512618,0.925356344,0.206084819,0.199889003,0.556937273,0.88978854,0.256653084,0.557908815,0.161354042,0.330845158,0.065709615,8,4,2,2,1.072203261,652.2762918,0.108400834,-0.748228856,-7.897577366,0.797815577
198,2.241786793,2.758734126,2.329930498,0.329704614,0.270276744,0.735162247,0.871339417,0.252975198,0.594262703,0.469964058,2.96E-31,0.124298645,11,2,6,3,0.745987446,944.3952096,0.310401758,-1.032456086,-8.311651382,0.629197132
199,1.107404742,0.635247951,0.477656221,0.843397761,0.98002665,0.736267716,1.031794056,0.333153991,0.097348652,0.03394569,0.058833912,0.00456905,5,2,0,3,1.119041458,502.0899819,0.034008578,-0.72248537,-7.815630939,0.848846173
200,2.554457181,2.483155055,0.937750883,0.483340006,0.687491506,0.002468683,0.8732367,0.263632863,0.612838343,0.128540929,0.484297414,1.64E-52,8,2,0,6,1.034239176,211.1679335,1.91E-06,-7.158491937,-21.18024456,0.451346645
