stratID,F_small,F_med,F_large,S_small,S_med,S_large,B,Bflux,Y,E,E_small,E_med,E_large,Wmean,Winfmax,propLarge,slope,intercept,r2
137,2.139438094,1.392774304,2.098506727,0.200041761,0.280665769,0.148450613,0.794024534,0.170456178,0.763281112,4,0,1,3,1.252890489,60.57450829,1.08E-11,-9.09103345,-25.63552039,0.455174379
138,2.968362776,0.942020381,0.865643099,0.651022311,0.465698477,0.878596769,0.934692817,0.242865749,0.158473801,4,0,3,1,0.77666392,66.79269852,0.391176977,-1.078003779,-8.395693193,0.553460113
139,0.110540968,0.636305974,0.479964543,0.780626645,0.351130311,0.858780296,0.930243252,0.233953294,0.016824739,4,0,3,1,0.708282627,62.2817502,0.354022337,-0.940839991,-8.097935169,0.670582347
140,1.17532087,2.878067968,2.486287175,0.164073164,0.308522645,0.889322561,0.943705337,0.265885415,0.316712046,5,1,3,1,0.861477911,67.71662224,0.439192129,-1.297271693,-8.847846089,0.449076691
141,0.7093542,0.70406028,0.095939177,0.593262583,0.890888232,0.759523658,1.00589348,0.280070955,0.060628525,0,0,0,0,0.910811694,121.3053837,0.223689027,-0.658558999,-7.530368108,0.910271843
142,1.357130824,2.813467228,2.218910679,0.992911264,0.753130951,0.53032046,1.010335039,0.270920912,0.097292035,5,2,0,3,1.496834423,100.6298481,1.63E-05,-1.172919185,-9.028751163,0.662899511
143,0.732066494,0.831500524,0.147642358,0.911624329,0.030930913,0.587099383,0.919566988,0.231227888,0.028128664,4,0,3,1,0.695852143,61.17943878,0.330841324,-0.902675022,-8.010995227,0.708242414
144,0.185897567,2.987604393,1.425068399,0.207539356,0.994971549,0.619893339,1.048127912,0.289415273,0.052319108,5,2,0,3,1.694263584,101.6583183,0.00611115,-0.835091905,-8.45094838,0.76980585
145,0.726217353,1.983663702,1.733234017,0.265454718,0.509023046,0.216334034,0.918957485,0.248083198,0.373130183,3,0,0,3,1.208431053,85.47320219,1.37E-09,-7.532800567,-22.12119531,0.450128033
146,0.074409843,0.138259199,0.712831249,0.075405676,0.007004183,0.416128986,0.931482815,0.158640308,0.068427668,6,1,2,3,0.940322728,26.24246412,9.91E-07,-1.62827159,-10.41514781,0.766915568
147,1.590350952,1.797369576,2.377736766,0.215758891,0.816921002,0.9465254,1.081157905,0.294837943,0.119997792,2,2,0,0,1.358960218,212.1715796,0.242874612,-0.616183499,-7.69099835,0.893373977
148,0.769098507,2.0113378,1.500442824,0.252884627,0.95603054,0.595812452,1.083999842,0.314257937,0.030899333,7,3,1,3,2.877017,132.97014,6.10E-07,-1.428834373,-10.34295862,0.665965287
149,0.843495954,1.150698831,1.834238525,0.411475461,0.539771331,0.15017433,0.949262805,0.259272399,0.324162915,4,1,0,3,1.356312795,96.03398613,9.86E-09,-10.59620803,-28.55563643,0.436613712
150,0.448142807,1.349322458,2.901422051,0.579967057,0.346274133,0.565618559,0.878995627,0.209234781,0.140123706,3,0,3,0,0.667048547,59.9365728,0.256111992,-0.814598935,-7.838610858,0.761292797
151,2.873481582,2.294156861,0.557418278,0.410934854,0.151956897,0.619731816,0.922229401,0.257778216,0.433225232,5,1,3,1,0.901584633,72.00456361,0.40067059,-1.297240592,-8.883669486,0.446759736
152,2.193568903,1.648367232,1.236791495,0.848535656,0.216885157,0.40057527,0.896467268,0.138908699,0.199224789,7,1,3,3,1.020434214,27.21887743,2.13E-06,-1.710467558,-10.97296959,0.785000377
153,0.618554377,0.607978607,0.209371212,0.202105316,0.199862873,0.386729025,0.903599381,0.245499424,0.257262716,2,0,1,1,0.786926962,71.23712492,0.273981902,-0.909998122,-7.989653835,0.665652964
154,0.949072343,1.632757424,1.871659224,0.474402896,0.301295124,0.307216244,0.747576273,0.110466455,0.480356267,6,0,3,3,0.709741376,21.65166619,1.54E-12,-3.209801452,-13.5311166,0.628840702
155,1.119016117,1.902204452,0.745325094,0.201424709,0.07644442,0.915678164,0.945650105,0.26297591,0.285481747,5,1,3,1,0.854090189,66.19365745,0.440820477,-1.268879863,-8.795606026,0.448903294
156,0.326405787,0.675254687,1.029115762,0.085252271,0.577944964,0.216300229,1.004446995,0.275995955,0.195290609,5,2,0,3,1.677810268,114.3165636,4.10E-08,-5.092465646,-17.26883405,0.462945633
157,0.847433296,0.171546618,0.903390901,0.051637558,0.737276464,0.114883646,1.078891746,0.312211497,0.04663034,7,3,1,3,2.859302282,134.1629784,1.44E-15,-7.099109576,-22.23745454,0.484341599
158,1.67094535,1.240468769,1.842193823,0.222858844,0.387216484,0.714997254,0.942388561,0.267428524,0.38939805,5,1,3,1,0.903593125,73.25378327,0.431440498,-1.231542235,-8.7431826,0.475984851
159,0.71023971,2.475098435,2.900303142,0.169624778,0.417219667,0.15508987,0.769992379,0.158215527,0.464156095,4,0,1,3,0.74799266,34.91341084,6.54E-10,-14.50818226,-36.46376521,0.434368427
160,1.684299219,2.70788818,0.894207711,0.530323418,0.350193948,0.816880078,0.936302654,0.249066797,0.21893562,5,1,3,1,0.809445175,66.69476575,0.412213884,-1.201423723,-8.652750202,0.483151127
161,0.753884724,1.509017271,1.587249708,0.4549487,0.29234882,0.46347145,0.827428904,0.196622579,0.297231252,4,0,3,1,0.676028184,49.0499845,0.178027455,-0.91149328,-8.023031475,0.710244202
162,1.090608685,0.198989621,0.881687784,0.441992236,0.616090842,0.028376217,1.058262804,0.300762983,0.103780556,7,3,1,3,2.680258049,129.9444224,6.09E-13,-11.86252426,-32.00757208,0.446282335
163,0.90931422,1.617292543,0.946719301,0.43644643,0.581359349,0.413879115,0.985174566,0.286417354,0.270839909,4,1,0,3,1.475271997,108.9065081,5.67E-09,-1.615077093,-9.942388929,0.598235694
164,2.000805344,2.429771805,0.484311688,0.33584829,0.535963962,0.098124494,0.957913027,0.280699889,0.415842174,5,2,0,3,1.569359625,110.2084737,1.63E-10,-3.138867461,-13.21777217,0.508435171
165,1.177607454,1.92603725,2.673549424,0.669995229,0.640691468,0.515179836,1.002482936,0.286441475,0.185199161,5,2,0,3,1.487470415,110.5187204,0.000442048,-1.002548948,-8.634318962,0.691074271
166,0.130489839,0.927642439,2.169286796,0.561031379,0.084940451,0.960026216,0.934096491,0.236556716,0.032348145,4,0,3,1,0.721843824,62.71994517,0.367766038,-0.999367883,-8.212699314,0.616551067
167,0.195348687,2.345289555,2.673139662,0.703246052,0.903129941,0.689618693,1.043131983,0.281040771,0.034645216,2,1,0,1,1.339640239,151.3957446,0.087449588,-0.699618188,-7.872574617,0.804555582
168,1.124568491,0.490558958,0.480693266,0.52984142,0.815787358,0.611323207,1.078138243,0.296985678,0.068620901,3,2,0,1,2.188088391,205.2295583,0.060605018,-0.661032337,-8.241827708,0.82394256
169,2.264227984,0.783669969,0.270411933,0.374529256,0.865131533,0.276443148,1.075837479,0.311483602,0.060713024,7,3,1,3,2.833707094,136.7258309,4.59E-09,-1.698364249,-10.93814194,0.645031105
170,2.000992341,1.284171957,0.62076273,0.621020452,0.688908625,0.583475684,0.99398007,0.28503535,0.162203446,0,0,0,0,1.047697561,126.4815062,0.149721256,-0.682853406,-7.674951405,0.858071578
171,1.528672947,1.968704073,2.811300139,0.428019734,0.405424818,0.642212384,0.916424389,0.246451716,0.322263269,5,1,3,1,0.818283729,69.13565677,0.388641515,-1.242493806,-8.729372449,0.486642055
172,0.240424538,2.466826282,1.337996611,0.913948099,0.139157138,0.085231931,0.956891773,0.164858383,0.051590335,7,1,3,3,1.018162827,26.31790269,0,-16.23377433,-53.22857294,0.680206156
173,2.19684768,2.892452942,0.504211175,0.624426638,0.248436627,0.126536651,0.79533071,0.174250713,0.392004219,5,0,3,2,0.717833399,44.5167374,0.107613339,-1.505835859,-9.120435829,0.412054797
174,2.265599298,2.225684665,1.970467735,0.603903338,0.973862944,0.197538549,1.083884482,0.314212388,0.031348335,7,3,1,3,2.876815987,133.0506073,2.89E-17,-9.769433722,-27.81873956,0.467767032
175,1.982099509,1.440028722,2.346536085,0.197406951,0.667073412,0.130387882,1.044060433,0.301007982,0.183085879,6,3,0,3,2.774482854,160.8843566,6.51E-10,-13.09526907,-34.3479628,0.430838002
176,1.616609661,0.08167554,0.580768341,0.049608835,0.533239464,0.985931657,1.119248675,0.291236058,0.104741786,2,2,0,0,1.724255814,284.1028554,0.26405093,-0.589457343,-7.799034911,0.892349104
177,0.444116859,2.354551216,2.671817289,0.90917411,0.311967563,0.60830593,0.885530465,0.194785434,0.051548371,3,0,3,0,0.64453029,57.59478732,0.195934398,-0.805644847,-7.846605312,0.800206691
178,0.380220934,0.619007135,1.740442722,0.120225701,0.395394783,0.696405062,0.923111748,0.249259994,0.189559257,1,0,0,1,0.770332606,75.96140478,0.306941186,-0.785586154,-7.76661923,0.77802387
179,2.128640767,2.761062257,0.000837284,0.46985509,0.758660561,0.432960133,1.021254061,0.2802666,0.179733297,1,1,0,0,1.046831077,147.476025,0.27752081,-0.636161811,-7.590926354,0.911394594
180,2.025727521,0.020465223,0.530035864,0.198275123,0.204242328,0.795537072,1.11290748,0.297257877,0.081684972,2,2,0,0,1.762484992,277.10195,0.224242646,-0.595897651,-7.832750569,0.880049029
181,1.233091819,1.283491895,1.118268893,0.467446013,0.076192659,0.522001253,0.876238266,0.226241558,0.312138473,4,0,3,1,0.749868776,62.23129741,0.296278683,-1.007128817,-8.229656592,0.620262857
182,0.191946563,2.141174165,2.797345445,0.795384005,0.231410111,0.981201221,0.9333819,0.234911338,0.011595008,4,0,3,1,0.712104385,62.22313471,0.360143338,-0.97128697,-8.156851542,0.642485869
183,1.595984567,0.395007307,2.592367027,0.859190566,0.844052335,0.276867443,1.043440542,0.289961403,0.061677073,5,2,0,3,1.68645732,98.74216711,1.04E-07,-8.783889715,-24.95113808,0.441532891
184,0.886148665,2.719256277,1.968091017,0.733431138,0.997750953,0.324127371,1.049779305,0.292665945,0.057347311,5,2,0,3,1.752107314,95.32002241,2.98E-09,-5.881263501,-18.98939307,0.461708101
185,1.85746159,1.653880217,1.243424719,0.965419318,0.221406295,0.302040162,0.940115245,0.157567905,0.101506843,7,1,3,3,1.046424117,27.15211691,0,-6.373474214,-24.58913642,0.701598139
186,1.821025858,2.050247606,2.341013951,0.996543211,0.423066172,0.027795111,0.940198359,0.157610407,0.101219298,7,1,3,3,1.046173946,27.14620076,0,-26.83927968,-69.41032576,0.567075661
187,1.544777765,1.336452668,1.098277315,0.684304983,0.229771055,0.693399934,0.911714264,0.232010975,0.151177966,4,0,3,1,0.732147542,64.76889098,0.341471168,-0.944323519,-8.116302286,0.669189896
188,0.452446621,1.705969383,2.233557965,0.354068188,0.828975073,0.52871388,1.053270496,0.30167744,0.091557615,5,2,0,3,1.959830867,114.1939159,4.70E-09,-1.664530719,-10.2839151,0.590309846
189,0.98891638,0.895528164,1.073737101,0.206526258,0.75988553,0.170455925,1.061454278,0.30521669,0.110226208,7,3,1,3,2.802522861,140.716346,3.68E-12,-6.531313552,-20.86907971,0.469030906
190,2.017887169,0.968003729,1.525192166,0.265461668,0.042110503,0.917269092,0.951009328,0.272735045,0.387070347,5,1,3,1,0.93106055,66.79899779,0.455619525,-1.318329038,-8.946019655,0.440449504
191,0.944890449,2.628427436,2.37890128,0.186351481,0.191585915,0.534347886,0.865944878,0.229751166,0.38165074,4,0,3,1,0.751156414,60.86778392,0.297252871,-1.096783228,-8.393846263,0.56991666
192,2.142782927,1.460996965,2.94020091,0.250240512,0.819643196,0.105646444,1.072977954,0.310469595,0.071608788,7,3,1,3,2.821658196,138.0666926,1.11E-14,-17.30925825,-43.35892571,0.43701481
193,0.144615845,1.456883193,0.413108631,0.621852186,0.181028214,0.714784014,0.924974354,0.233236006,0.04018269,4,0,3,1,0.708310247,62.54676582,0.347836805,-0.927470588,-8.069941381,0.684108149
194,1.920209933,0.036491184,2.78268249,0.632560618,0.585015049,0.488341958,1.071657623,0.307103914,0.04302514,6,2,1,3,2.219930556,108.842972,3.34E-12,-3.420015951,-14.23119616,0.541430485
195,2.685814259,0.32573601,2.945276295,0.781014798,0.707663039,0.548230762,1.037879328,0.29276647,0.114180979,5,2,0,3,1.815604246,114.6226739,1.47E-07,-1.508044945,-9.862018038,0.597607343
196,1.453557502,0.608966588,2.483232617,0.339575038,0.766501243,0.987891482,1.049169029,0.289356349,0.13393977,1,1,0,0,1.158737295,172.1158951,0.248843016,-0.631775037,-7.624461581,0.898427821
197,1.760153531,2.297165638,1.712802527,0.807081766,0.331622822,0.096183658,0.898626042,0.139931017,0.192062543,7,1,3,3,1.016230152,27.1069061,0,-15.98755751,-49.59781162,0.707440005
198,1.534807198,2.769495736,2.582789116,0.067914726,0.472406,0.732740497,0.952148809,0.288294356,0.415065982,6,2,3,1,0.916513426,68.57382363,0.448511194,-1.319411332,-8.934093097,0.463744348
199,0.297074903,0.184769768,0.286794309,0.081782388,0.066551565,0.988627206,0.963030981,0.269271247,0.11688864,1,1,0,0,0.82316616,87.86873068,0.311678929,-0.706161343,-7.638739623,0.875106431
200,1.210033839,2.990822684,2.234345615,0.063485721,0.009213144,0.818226236,0.952773941,0.280737769,0.348122674,5,1,3,1,0.882273898,66.83155213,0.454244991,-1.314248661,-8.889381791,0.449809126
201,1.872200513,1.323849895,2.326436754,0.602894699,0.348241864,0.591777041,0.889711882,0.226223541,0.252084756,4,0,3,1,0.742087112,64.36714361,0.313178041,-0.932674413,-8.100539931,0.670083628
202,0.299265877,2.132829533,0.954582807,0.092456145,0.208842945,0.231522257,0.836627869,0.121567546,0.238926637,7,1,3,3,0.85816825,23.94276713,5.82E-12,-3.15791008,-14.55088976,0.731324835
203,2.03005282,2.288865786,1.565699209,0.25178967,0.568360152,0.023123725,1.019309693,0.298953272,0.284860526,6,3,0,3,2.330759101,160.3315109,1.93E-10,-21.94598132,-52.63689272,0.421959718
204,2.817645549,0.417519316,2.78692044,0.919720101,0.247018183,0.999714744,0.933683051,0.235340054,0.021074431,4,0,3,1,0.716281536,62.53064174,0.362654388,-0.973317314,-8.165412675,0.640306976
205,0.788119584,2.767422201,1.63395697,0.097655406,0.956581849,0.984214348,1.064474606,0.297660882,0.089486794,1,1,0,0,1.19674788,178.8017507,0.223444003,-0.630226123,-7.634483913,0.89937462
206,1.294433724,1.68590543,1.380986127,0.401271751,0.009037307,0.991918187,0.941955314,0.254946702,0.244916577,5,1,3,1,0.832957363,66.17059879,0.427983723,-1.247397788,-8.75265541,0.458457849
207,1.983122627,1.177011423,0.814439939,0.023104348,0.151437729,0.39266368,0.895136206,0.253148591,0.589517905,4,2,1,1,1.142768047,93.83936366,0.168734146,-0.855797672,-8.13011427,0.677387741
208,1.92181582,2.390326993,0.0477705,0.587535257,0.733155682,0.500824057,0.996781868,0.281191539,0.129781003,0,0,0,0,0.948715936,122.2208753,0.228722153,-0.658072052,-7.57404741,0.904319923
209,0.920775378,2.157537089,1.628987279,0.392321574,0.44769207,0.562939077,0.895688091,0.234465717,0.283736372,4,0,3,1,0.762077537,65.31221117,0.338774043,-1.050898801,-8.322090914,0.589876224
210,0.170152107,1.769309945,1.895053865,0.538979932,0.163157478,0.380611051,0.903660772,0.14165953,0.126400007,7,1,3,3,0.927852942,24.77212238,0,-5.545409485,-22.10656209,0.704373104
211,2.410907564,0.713285576,0.651480419,0.839725955,0.019267488,0.527223995,0.880859736,0.214865389,0.115827301,4,0,3,1,0.674371279,57.93726608,0.247551326,-0.809709434,-7.828904456,0.803746637
212,1.061078744,0.339759841,1.511246335,0.158590504,0.727855047,0.438104517,1.071810458,0.309353386,0.072087254,7,3,1,3,2.829890494,136.8863853,4.75E-14,-3.736796483,-15.15947067,0.536496538
213,1.971588543,1.332866173,0.029191018,0.061034776,0.461357095,0.369941705,1.004648791,0.283059552,0.400059628,3,2,1,0,1.095471383,126.4878944,0.411244316,-0.662901124,-7.718163327,0.876660961
214,1.503642137,0.226048416,1.08989406,0.389335502,0.590832799,0.539798622,1.057476136,0.300374965,0.108880183,7,3,1,3,2.831331544,135.862006,4.91E-07,-1.425149442,-10.30820636,0.664802671
215,1.354180847,2.679939089,0.039025332,0.921054638,0.860494478,0.17889132,0.990908369,0.273119137,0.034941414,0,0,0,0,0.86439042,110.2510401,0.196677571,-0.669389772,-7.521369537,0.908929616
216,1.652209431,2.858375192,2.363341118,0.564233996,0.453379756,0.818134985,0.933478192,0.243382,0.171751393,4,0,3,1,0.779966107,66.62561852,0.39484417,-1.128873023,-8.489063912,0.52721552
217,1.22263615,2.930066419,2.601948637,0.913087605,0.860757065,0.821506417,0.982795221,0.266065355,0.02948686,0,0,0,0,0.815739015,103.9281084,0.227864458,-0.688254924,-7.534017007,0.88178636
218,0.131493661,2.255110474,2.033871108,0.993888109,0.153407674,0.484824638,0.963641407,0.167463464,0.035056581,7,1,3,3,1.015143673,26.13143262,7.15E-15,-3.428589724,-16.01368631,0.72756642
219,0.785630861,2.153975545,0.523905995,0.965342469,0.420329449,0.785826654,0.923091232,0.231506427,0.025416227,4,0,3,1,0.698881969,62.02596973,0.338696863,-0.89272948,-8.002450565,0.720733689
220,0.76095214,0.500778562,0.532185183,0.054229663,0.325479204,0.591841989,0.956896748,0.266485368,0.26796003,1,1,0,0,0.909221086,105.3623503,0.281069348,-0.69322688,-7.643521452,0.858657099
221,2.304254027,0.051571959,2.1774472,0.045181131,0.753219564,0.109070413,1.087109085,0.315450954,0.017575377,7,3,1,3,2.905914044,130.7149882,2.66E-17,-14.22605261,-37.13548014,0.452036653
222,1.113177509,0.015208954,2.942566444,0.024375477,0.491968281,0.452891039,1.087314245,0.314744037,0.012714246,7,3,1,3,2.930478099,128.8012938,4.44E-18,-3.921633904,-15.74593555,0.560261629
223,2.220856844,1.197509972,0.727201742,0.693733759,0.237556498,0.599150469,0.901304715,0.229677086,0.18920192,4,0,3,1,0.734556245,64.18959581,0.324562019,-0.931703595,-8.092250874,0.679364987
224,2.733869523,2.46898543,1.223438408,0.768027669,0.877852909,0.945980493,0.994914396,0.273356868,0.067993335,0,0,0,0,0.87155265,113.488044,0.244796843,-0.665664821,-7.532876165,0.906484592
225,2.667968386,2.55579085,1.962249636,0.108413187,0.620998269,0.349621475,1.023305539,0.295737524,0.28164192,6,3,0,3,2.876127079,189.9497662,8.13E-11,-4.677303499,-16.86098749,0.46876998
226,1.124585556,2.882667817,2.087541107,0.472489977,0.678697775,0.060069783,1.015489638,0.30773036,0.208814709,4,1,0,3,1.564925538,117.1932295,4.12E-10,-21.04203169,-50.39265815,0.423376355
227,0.391023116,1.575552833,0.25706327,0.238381456,0.134185052,0.064495451,0.835163945,0.201909702,0.227709955,4,0,3,1,0.662561381,50.36058942,0.189639345,-1.271268347,-8.607893863,0.46223908
228,0.365056916,0.377544072,1.646827884,0.963966795,0.624968489,0.977502466,0.962274309,0.257505169,0.02648109,0,0,0,0,0.762269627,87.1299649,0.2772257,-0.694680268,-7.554613745,0.895245623
229,0.369240655,2.991136435,2.99720157,0.560043455,0.872733464,0.675764817,1.025679754,0.287210017,0.075569581,1,0,0,1,1.17197204,139.2600285,0.105741052,-0.705795013,-7.777727021,0.806416571
230,1.780353967,1.340010508,2.229083758,0.624794587,0.679437535,0.762403329,0.976876671,0.270398202,0.15554953,0,0,0,0,0.897578161,111.7734665,0.244609749,-0.694339571,-7.61582991,0.847926006
231,1.124750266,2.322853744,1.857016078,0.538670656,0.37471523,0.916860577,0.938344055,0.246867125,0.16670004,4,0,3,1,0.788828531,65.24378117,0.407773104,-1.165855816,-8.568060673,0.498776875
232,0.403646009,0.342752194,2.459346768,0.143810782,0.135432715,0.1587277,0.884114316,0.198031292,0.29026189,5,1,1,3,0.996255101,51.22096557,5.52E-08,-11.42992926,-30.19233343,0.438815996
233,2.159707421,1.486478624,1.207929502,0.216341233,0.627818811,0.057478344,1.025978029,0.293935597,0.255405138,6,3,0,3,2.813670012,176.8925632,6.63E-10,-11.59696187,-31.25574988,0.432281324
234,1.037746034,1.72917184,2.987340767,0.484833715,0.594709445,0.69610442,0.947557896,0.261241874,0.22000096,0,0,0,0,0.862427111,98.23056204,0.250915292,-0.732761936,-7.685948097,0.793759809
235,2.791799046,0.724736427,2.073699597,0.659175177,0.472335479,0.971567098,0.943065548,0.251040398,0.148173667,2,0,1,1,0.793427195,71.52311915,0.373185109,-0.981267849,-8.196847699,0.60937092
